x,y,z
35.357,9.69205,3.64285
35.357,9.69205,3.64285
35.4099,9.72536,3.6502
35.4099,9.72536,3.6502
35.4099,9.72536,3.6502
35.4099,9.72536,3.6502
35.4762,9.76741,3.65907
35.4762,9.76741,3.65907
35.4762,9.76741,3.65907
35.4762,9.76741,3.65907
35.4762,9.76741,3.65907
35.6032,9.84852,3.67523
35.6032,9.84852,3.67523
35.6032,9.84852,3.67523
35.6032,9.84852,3.67523
35.6908,9.90494,3.68583
35.6908,9.90494,3.68583
35.6908,9.90494,3.68583
35.745,9.94003,3.69216
35.745,9.94003,3.69216
35.745,9.94003,3.69216
35.7994,9.97541,3.69831
35.7994,9.97541,3.69831
35.7994,9.97541,3.69831
35.7994,9.97541,3.69831
35.7994,9.97541,3.69831
35.7994,9.97541,3.69831
35.9296,10.0605,3.71249
35.9296,10.0605,3.71249
35.9917,10.1014,3.71904
35.9917,10.1014,3.71904
35.9917,10.1014,3.71904
36.0751,10.1565,3.72755
36.0751,10.1565,3.72755
36.0751,10.1565,3.72755
36.131,10.1936,3.73308
36.131,10.1936,3.73308
36.131,10.1936,3.73308
36.2012,10.2403,3.73985
36.2012,10.2403,3.73985
36.2576,10.278,3.7452
36.2576,10.278,3.7452
36.2576,10.278,3.7452
36.3144,10.3159,3.75048
36.3144,10.3159,3.75048
36.3144,10.3159,3.75048
36.3144,10.3159,3.75048
36.3144,10.3159,3.75048
36.3929,10.3685,3.75767
36.3929,10.3685,3.75767
36.3929,10.3685,3.75767
36.3929,10.3685,3.75767
36.3929,10.3685,3.75767
36.5297,10.4607,3.76993
36.5297,10.4607,3.76993
36.617,10.5197,3.77759
36.617,10.5197,3.77759
36.617,10.5197,3.77759
36.6756,10.5593,3.78267
36.6756,10.5593,3.78267
36.6756,10.5593,3.78267
36.6756,10.5593,3.78267
36.7641,10.6193,3.79035
36.7641,10.6193,3.79035
36.7641,10.6193,3.79035
36.8383,10.6697,3.79671
36.8383,10.6697,3.79671
36.8981,10.7104,3.80173
36.8981,10.7104,3.80173
36.9581,10.7513,3.80672
36.9581,10.7513,3.80672
36.9581,10.7513,3.80672
36.9581,10.7513,3.80672
36.9581,10.7513,3.80672
37.0489,10.8131,3.81412
37.0489,10.8131,3.81412
37.0489,10.8131,3.81412
37.1251,10.865,3.82021
37.1251,10.865,3.82021
37.1864,10.9069,3.82503
37.1864,10.9069,3.82503
37.2481,10.9489,3.82981
37.2481,10.9489,3.82981
37.2481,10.9489,3.82981
37.3178,10.9966,3.8351
37.3178,10.9966,3.8351
37.3178,10.9966,3.8351
37.3178,10.9966,3.8351
37.4116,11.0605,3.84203
37.4116,11.0605,3.84203
37.4745,11.1034,3.84658
37.4745,11.1034,3.84658
37.4745,11.1034,3.84658
37.5377,11.1466,3.85104
37.5377,11.1466,3.85104
37.6013,11.1899,3.85544
37.6013,11.1899,3.85544
37.6013,11.1899,3.85544
37.6013,11.1899,3.85544
37.6013,11.1899,3.85544
37.6013,11.1899,3.85544
37.7537,11.2937,3.86562
37.7537,11.2937,3.86562
37.7537,11.2937,3.86562
37.8184,11.3378,3.86981
37.8184,11.3378,3.86981
37.8184,11.3378,3.86981
37.9079,11.3986,3.87547
37.9079,11.3986,3.87547
37.9735,11.4432,3.87954
37.9735,11.4432,3.87954
37.9735,11.4432,3.87954
38.0476,11.4935,3.884
38.0476,11.4935,3.884
38.0476,11.4935,3.884
38.1222,11.544,3.88835
38.1222,11.544,3.88835
38.1972,11.5948,3.89259
38.1972,11.5948,3.89259
38.1972,11.5948,3.89259
38.1972,11.5948,3.89259
38.3063,11.6685,3.89854
38.3063,11.6685,3.89854
38.3063,11.6685,3.89854
38.3738,11.714,3.90207
38.3738,11.714,3.90207
38.4417,11.7597,3.90548
38.4417,11.7597,3.90548
38.4417,11.7597,3.90548
38.4417,11.7597,3.90548
38.5442,11.8286,3.91045
38.5442,11.8286,3.91045
38.5442,11.8286,3.91045
38.6128,11.8747,3.91365
38.6128,11.8747,3.91365
38.6128,11.8747,3.91365
38.6991,11.9324,3.91752
38.6991,11.9324,3.91752
38.7685,11.9788,3.92051
38.7685,11.9788,3.92051
38.7685,11.9788,3.92051
38.8382,12.0253,3.92335
38.8382,12.0253,3.92335
38.917,12.0778,3.92641
38.917,12.0778,3.92641
38.917,12.0778,3.92641
38.9874,12.1245,3.929
38.9874,12.1245,3.929
38.9874,12.1245,3.929
38.9874,12.1245,3.929
39.1023,12.2007,3.93296
39.1023,12.2007,3.93296
39.1023,12.2007,3.93296
39.1734,12.2477,3.93521
39.1734,12.2477,3.93521
39.1734,12.2477,3.93521
39.1734,12.2477,3.93521
39.1734,12.2477,3.93521
39.3165,12.342,3.93935
39.3165,12.342,3.93935
39.3885,12.3893,3.94126
39.3885,12.3893,3.94126
39.3885,12.3893,3.94126
39.4788,12.4485,3.94339
39.4788,12.4485,3.94339
39.4788,12.4485,3.94339
39.5514,12.4959,3.94486
39.5514,12.4959,3.94486
39.5514,12.4959,3.94486
39.6242,12.5434,3.94611
39.6242,12.5434,3.94611
39.6242,12.5434,3.94611
39.734,12.6148,3.94768
39.734,12.6148,3.94768
39.8074,12.6625,3.9485
39.8074,12.6625,3.9485
39.8074,12.6625,3.9485
39.8811,12.7102,3.94915
39.8811,12.7102,3.94915
39.8811,12.7102,3.94915
39.8811,12.7102,3.94915
40.0014,12.7878,3.94982
40.0014,12.7878,3.94982
40.0014,12.7878,3.94982
40.0014,12.7878,3.94982
40.0014,12.7878,3.94982
40.0014,12.7878,3.94982
40.1224,12.8655,3.95002
40.1224,12.8655,3.95002
40.1224,12.8655,3.95002
40.2627,12.9553,3.94974
40.2627,12.9553,3.94974
40.3378,13.0032,3.9494
40.3378,13.0032,3.9494
40.3378,13.0032,3.9494
40.3378,13.0032,3.9494
40.4509,13.0751,3.94841
40.4509,13.0751,3.94841
40.4509,13.0751,3.94841
40.5266,13.123,3.94747
40.5266,13.123,3.94747
40.6024,13.171,3.94633
40.6024,13.171,3.94633
40.6785,13.219,3.94497
40.6785,13.219,3.94497
40.6785,13.219,3.94497
40.6785,13.219,3.94497
40.6785,13.219,3.94497
40.6785,13.219,3.94497
40.8312,13.315,3.94159
40.8312,13.315,3.94159
40.8312,13.315,3.94159
40.8312,13.315,3.94159
40.8312,13.315,3.94159
40.9944,13.417,3.93732
40.9944,13.417,3.93732
41.0714,13.465,3.93508
41.0714,13.465,3.93508
41.0714,13.465,3.93508
41.1583,13.5189,3.93224
41.1583,13.5189,3.93224
41.1583,13.5189,3.93224
41.2648,13.5849,3.92834
41.2648,13.5849,3.92834
41.2648,13.5849,3.92834
41.3425,13.6328,3.92525
41.3425,13.6328,3.92525
41.43,13.6867,3.92154
41.43,13.6867,3.92154
41.43,13.6867,3.92154
41.508,13.7346,3.91803
41.508,13.7346,3.91803
41.5862,13.7825,3.91431
41.5862,13.7825,3.91431
41.5862,13.7825,3.91431
41.6645,13.8303,3.91038
41.6645,13.8303,3.91038
41.6645,13.8303,3.91038
41.6645,13.8303,3.91038
41.7725,13.896,3.90467
41.7725,13.896,3.90467
41.8708,13.9557,3.89919
41.8708,13.9557,3.89919
41.8708,13.9557,3.89919
41.8708,13.9557,3.89919
41.9497,14.0035,3.89463
41.9497,14.0035,3.89463
41.9497,14.0035,3.89463
41.9497,14.0035,3.89463
41.9497,14.0035,3.89463
41.9497,14.0035,3.89463
42.1772,14.1405,3.88053
42.1772,14.1405,3.88053
42.1772,14.1405,3.88053
42.2665,14.194,3.87475
42.2665,14.194,3.87475
42.3461,14.2416,3.86939
42.3461,14.2416,3.86939
42.4258,14.2891,3.86378
42.4258,14.2891,3.86378
42.4258,14.2891,3.86378
42.4258,14.2891,3.86378
42.4258,14.2891,3.86378
42.4258,14.2891,3.86378
42.4258,14.2891,3.86378
42.5856,14.384,3.85195
42.5856,14.384,3.85195
42.7057,14.455,3.8427
42.7057,14.455,3.8427
42.7057,14.455,3.8427
42.786,14.5023,3.8364
42.786,14.5023,3.8364
42.786,14.5023,3.8364
42.8966,14.5673,3.82738
42.8966,14.5673,3.82738
42.8966,14.5673,3.82738
42.9772,14.6145,3.82059
42.9772,14.6145,3.82059
43.068,14.6676,3.81276
43.068,14.6676,3.81276
43.068,14.6676,3.81276
43.1488,14.7147,3.80563
43.1488,14.7147,3.80563
43.2297,14.7618,3.79833
43.2297,14.7618,3.79833
43.2297,14.7618,3.79833
43.2297,14.7618,3.79833
43.2297,14.7618,3.79833
43.2297,14.7618,3.79833
43.3919,14.8557,3.78328
43.3919,14.8557,3.78328
43.3919,14.8557,3.78328
43.4936,14.9144,3.77363
43.4936,14.9144,3.77363
43.4936,14.9144,3.77363
43.575,14.9612,3.76581
43.575,14.9612,3.76581
43.6667,15.0139,3.75682
43.6667,15.0139,3.75682
43.6667,15.0139,3.75682
43.7484,15.0606,3.74863
43.7484,15.0606,3.74863
43.8403,15.1132,3.73925
43.8403,15.1132,3.73925
43.8403,15.1132,3.73925
43.9222,15.1598,3.73078
43.9222,15.1598,3.73078
44.0042,15.2064,3.72218
44.0042,15.2064,3.72218
44.0042,15.2064,3.72218
44.0042,15.2064,3.72218
44.0042,15.2064,3.72218
44.0042,15.2064,3.72218
44.189,15.311,3.70238
44.189,15.311,3.70238
44.189,15.311,3.70238
44.2817,15.3632,3.69228
44.2817,15.3632,3.69228
44.3744,15.4154,3.68209
44.3744,15.4154,3.68209
44.3744,15.4154,3.68209
44.3744,15.4154,3.68209
44.4777,15.4732,3.67055
44.4777,15.4732,3.67055
44.4777,15.4732,3.67055
44.4777,15.4732,3.67055
44.6018,15.5426,3.65644
44.6018,15.5426,3.65644
44.7157,15.6061,3.64337
44.7157,15.6061,3.64337
44.7157,15.6061,3.64337
44.7988,15.6522,3.63375
44.7988,15.6522,3.63375
44.8819,15.6983,3.624
44.8819,15.6983,3.624
44.8819,15.6983,3.624
44.8819,15.6983,3.624
44.8819,15.6983,3.624
45.0277,15.7788,3.6067
45.0277,15.7788,3.6067
45.0277,15.7788,3.6067
45.0277,15.7788,3.6067
45.1634,15.8535,3.59043
45.1634,15.8535,3.59043
45.1634,15.8535,3.59043
45.1634,15.8535,3.59043
45.1634,15.8535,3.59043
45.3413,15.951,3.56899
45.3413,15.951,3.56899
45.3413,15.951,3.56899
45.4357,16.0025,3.55753
45.4357,16.0025,3.55753
45.5198,16.0483,3.54725
45.5198,16.0483,3.54725
45.5198,16.0483,3.54725
45.6039,16.094,3.53684
45.6039,16.094,3.53684
45.6882,16.1397,3.52633
45.6882,16.1397,3.52633
45.6882,16.1397,3.52633
45.6882,16.1397,3.52633
45.6882,16.1397,3.52633
45.836,16.2196,3.50776
45.836,16.2196,3.50776
45.836,16.2196,3.50776
45.9206,16.2652,3.49707
45.9206,16.2652,3.49707
46.0053,16.3108,3.48634
46.0053,16.3108,3.48634
46.0902,16.3564,3.47553
46.0902,16.3564,3.47553
46.0902,16.3564,3.47553
46.1752,16.4019,3.46468
46.1752,16.4019,3.46468
46.1752,16.4019,3.46468
46.271,16.4531,3.45241
46.271,16.4531,3.45241
46.271,16.4531,3.45241
46.367,16.5043,3.44009
46.367,16.5043,3.44009
46.4525,16.5497,3.4291
46.4525,16.5497,3.4291
46.5381,16.5952,3.41806
46.5381,16.5952,3.41806
46.5381,16.5952,3.41806
46.5381,16.5952,3.41806
46.5381,16.5952,3.41806
46.5381,16.5952,3.41806
46.5381,16.5952,3.41806
46.7527,16.7088,3.39042
46.7527,16.7088,3.39042
46.8388,16.7541,3.37932
46.8388,16.7541,3.37932
46.8388,16.7541,3.37932
46.9251,16.7995,3.36818
46.9251,16.7995,3.36818
46.9251,16.7995,3.36818
47.0224,16.8506,3.35556
47.0224,16.8506,3.35556
47.0224,16.8506,3.35556
47.1306,16.9073,3.34152
47.1306,16.9073,3.34152
47.2174,16.9527,3.3303
47.2174,16.9527,3.3303
47.3044,16.9981,3.31906
47.3044,16.9981,3.31906
47.3044,16.9981,3.31906
47.3044,16.9981,3.31906
47.4025,17.0491,3.30645
47.4025,17.0491,3.30645
47.4025,17.0491,3.30645
47.4025,17.0491,3.30645
47.4025,17.0491,3.30645
47.4025,17.0491,3.30645
47.6322,17.1682,3.27701
47.6322,17.1682,3.27701
47.6322,17.1682,3.27701
47.7419,17.225,3.263
47.7419,17.225,3.263
47.7419,17.225,3.263
47.83,17.2704,3.25179
47.83,17.2704,3.25179
47.83,17.2704,3.25179
47.9734,17.3442,3.23349
47.9734,17.3442,3.23349
47.9734,17.3442,3.23349
48.0619,17.3897,3.22227
48.0619,17.3897,3.22227
48.0619,17.3897,3.22227
48.195,17.4579,3.20554
48.195,17.4579,3.20554
48.284,17.5034,3.1944
48.284,17.5034,3.1944
48.284,17.5034,3.1944
48.3732,17.549,3.18329
48.3732,17.549,3.18329
48.3732,17.549,3.18329
48.3732,17.549,3.18329
48.3732,17.549,3.18329
48.5297,17.6287,3.16393
48.5297,17.6287,3.16393
48.5297,17.6287,3.16393
48.6194,17.6743,3.15292
48.6194,17.6743,3.15292
48.7093,17.7199,3.14193
48.7093,17.7199,3.14193
48.7093,17.7199,3.14193
48.8106,17.7713,3.1296
48.8106,17.7713,3.1296
48.9009,17.817,3.11869
48.9009,17.817,3.11869
48.9009,17.817,3.11869
49.0027,17.8684,3.10647
49.0027,17.8684,3.10647
49.0027,17.8684,3.10647
49.0933,17.9141,3.09564
49.0933,17.9141,3.09564
49.1841,17.9598,3.08485
49.1841,17.9598,3.08485
49.2751,18.0056,3.07409
49.2751,18.0056,3.07409
49.2751,18.0056,3.07409
49.2751,18.0056,3.07409
49.2751,18.0056,3.07409
49.4232,18.08,3.05673
49.4232,18.08,3.05673
49.4232,18.08,3.05673
49.5375,18.1372,3.04343
49.5375,18.1372,3.04343
49.5375,18.1372,3.04343
49.6405,18.1887,3.03149
49.6405,18.1887,3.03149
49.7323,18.2346,3.02089
49.7323,18.2346,3.02089
49.7323,18.2346,3.02089
49.7323,18.2346,3.02089
49.8242,18.2804,3.01034
49.8242,18.2804,3.01034
49.9162,18.3262,2.99986
49.9162,18.3262,2.99986
50.0083,18.3721,2.98944
50.0083,18.3721,2.98944
50.0083,18.3721,2.98944
50.1006,18.4179,2.97907
50.1006,18.4179,2.97907
50.1006,18.4179,2.97907
50.1006,18.4179,2.97907
50.1006,18.4179,2.97907
50.2393,18.4867,2.9636
50.2393,18.4867,2.9636
50.2393,18.4867,2.9636
50.3898,18.5611,2.94691
50.3898,18.5611,2.94691
50.3898,18.5611,2.94691
50.4941,18.6127,2.93539
50.4941,18.6127,2.93539
50.4941,18.6127,2.93539
50.6103,18.6699,2.92263
50.6103,18.6699,2.92263
50.6103,18.6699,2.92263
50.6103,18.6699,2.92263
50.7382,18.7328,2.90867
50.7382,18.7328,2.90867
50.8314,18.7786,2.89857
50.8314,18.7786,2.89857
50.9247,18.8243,2.88856
50.9247,18.8243,2.88856
50.9247,18.8243,2.88856
51.0181,18.8701,2.87861
51.0181,18.8701,2.87861
51.0181,18.8701,2.87861
51.0181,18.8701,2.87861
51.0181,18.8701,2.87861
51.2286,18.9728,2.85641
51.2286,18.9728,2.85641
51.2286,18.9728,2.85641
51.3458,19.0298,2.84416
51.3458,19.0298,2.84416
51.3458,19.0298,2.84416
51.4396,19.0753,2.83442
51.4396,19.0753,2.83442
51.5334,19.1208,2.82478
51.5334,19.1208,2.82478
51.5334,19.1208,2.82478
51.5334,19.1208,2.82478
51.6744,19.189,2.81044
51.6744,19.189,2.81044
51.6744,19.189,2.81044
51.7919,19.2456,2.79863
51.7919,19.2456,2.79863
51.7919,19.2456,2.79863
51.7919,19.2456,2.79863
51.9331,19.3135,2.78461
51.9331,19.3135,2.78461
52.0272,19.3586,2.77532
52.0272,19.3586,2.77532
52.1214,19.4037,2.7661
52.1214,19.4037,2.7661
52.1214,19.4037,2.7661
52.1214,19.4037,2.7661
52.1214,19.4037,2.7661
52.2626,19.4711,2.7524
52.2626,19.4711,2.7524
52.3921,19.5326,2.73997
52.3921,19.5326,2.73997
52.3921,19.5326,2.73997
52.3921,19.5326,2.73997
52.5333,19.5995,2.72661
52.5333,19.5995,2.72661
52.5333,19.5995,2.72661
52.6274,19.644,2.71782
52.6274,19.644,2.71782
52.7449,19.6994,2.70692
52.7449,19.6994,2.70692
52.7449,19.6994,2.70692
52.839,19.7435,2.69826
52.839,19.7435,2.69826
52.9329,19.7875,2.68972
52.9329,19.7875,2.68972
52.9329,19.7875,2.68972
53.0268,19.8313,2.68126
53.0268,19.8313,2.68126
53.0268,19.8313,2.68126
53.0268,19.8313,2.68126
53.0268,19.8313,2.68126
53.0268,19.8313,2.68126
53.2612,19.9402,2.66044
53.2612,19.9402,2.66044
53.2612,19.9402,2.66044
53.2612,19.9402,2.66044
53.3898,19.9996,2.64913
53.3898,19.9996,2.64913
53.495,20.048,2.63999
53.495,20.048,2.63999
53.495,20.048,2.63999
53.5883,20.0908,2.63199
53.5883,20.0908,2.63199
53.7049,20.144,2.62218
53.7049,20.144,2.62218
53.7049,20.144,2.62218
53.798,20.1863,2.61444
53.798,20.1863,2.61444
53.8909,20.2284,2.60677
53.8909,20.2284,2.60677
53.8909,20.2284,2.60677
53.8909,20.2284,2.60677
53.8909,20.2284,2.60677
54.0417,20.2963,2.59449
54.0417,20.2963,2.59449
54.0417,20.2963,2.59449
54.0417,20.2963,2.59449
54.0417,20.2963,2.59449
54.2036,20.3688,2.58148
54.2036,20.3688,2.58148
54.319,20.4201,2.5723
54.319,20.4201,2.5723
54.319,20.4201,2.5723
54.4111,20.4609,2.56506
54.4111,20.4609,2.56506
54.4111,20.4609,2.56506
54.526,20.5115,2.5561
54.526,20.5115,2.5561
54.6177,20.5517,2.54903
54.6177,20.5517,2.54903
54.6177,20.5517,2.54903
54.7093,20.5917,2.54205
54.7093,20.5917,2.54205
54.7093,20.5917,2.54205
54.8007,20.6313,2.53515
54.8007,20.6313,2.53515
54.8007,20.6313,2.53515
54.8007,20.6313,2.53515
54.9374,20.6903,2.52498
54.9374,20.6903,2.52498
54.9374,20.6903,2.52498
55.0624,20.7438,2.51587
55.0624,20.7438,2.51587
55.153,20.7823,2.50935
55.153,20.7823,2.50935
55.153,20.7823,2.50935
55.2548,20.8253,2.50207
55.2548,20.8253,2.50207
55.2548,20.8253,2.50207
55.39,20.882,2.49245
55.39,20.882,2.49245
55.39,20.882,2.49245
55.4799,20.9194,2.48612
55.4799,20.9194,2.48612
55.5696,20.9565,2.47989
55.5696,20.9565,2.47989
55.5696,20.9565,2.47989
55.5696,20.9565,2.47989
55.5696,20.9565,2.47989
55.5696,20.9565,2.47989
55.6703,20.9978,2.47295
55.6703,20.9978,2.47295
55.8485,21.0703,2.46081
55.8485,21.0703,2.46081
55.8485,21.0703,2.46081
55.9373,21.106,2.45481
55.9373,21.106,2.45481
55.9373,21.106,2.45481
56.0259,21.1414,2.44884
56.0259,21.1414,2.44884
56.1143,21.1764,2.44291
56.1143,21.1764,2.44291
56.1143,21.1764,2.44291
56.2134,21.2154,2.43632
56.2134,21.2154,2.43632
56.3013,21.2497,2.43055
56.3013,21.2497,2.43055
56.389,21.2837,2.42486
56.389,21.2837,2.42486
56.389,21.2837,2.42486
56.389,21.2837,2.42486
56.389,21.2837,2.42486
56.4764,21.3173,2.41926
56.4764,21.3173,2.41926
56.4764,21.3173,2.41926
56.6506,21.3833,2.40822
56.6506,21.3833,2.40822
56.6506,21.3833,2.40822
56.7373,21.4158,2.40274
56.7373,21.4158,2.40274
56.8346,21.4519,2.39662
56.8346,21.4519,2.39662
56.8346,21.4519,2.39662
56.9316,21.4875,2.39052
56.9316,21.4875,2.39052
56.9316,21.4875,2.39052
57.0283,21.5226,2.38447
57.0283,21.5226,2.38447
57.114,21.5534,2.37914
57.114,21.5534,2.37914
57.114,21.5534,2.37914
57.1994,21.5838,2.37385
57.1994,21.5838,2.37385
57.1994,21.5838,2.37385
57.1994,21.5838,2.37385
57.1994,21.5838,2.37385
57.306,21.6213,2.36728
57.306,21.6213,2.36728
57.306,21.6213,2.36728
57.4756,21.68,2.35689
57.4756,21.68,2.35689
57.4756,21.68,2.35689
57.5706,21.7123,2.35111
57.5706,21.7123,2.35111
57.5706,21.7123,2.35111
57.6548,21.7407,2.34596
57.6548,21.7407,2.34596
57.7388,21.7686,2.3408
57.7388,21.7686,2.3408
57.7388,21.7686,2.3408
57.8434,21.803,2.33436
57.8434,21.803,2.33436
57.9269,21.83,2.32927
57.9269,21.83,2.32927
57.9269,21.83,2.32927
57.9269,21.83,2.32927
58.0517,21.8698,2.32167
58.0517,21.8698,2.32167
58.1346,21.8958,2.31661
58.1346,21.8958,2.31661
58.1346,21.8958,2.31661
58.2172,21.9215,2.31157
58.2172,21.9215,2.31157
58.2172,21.9215,2.31157
58.2172,21.9215,2.31157
58.3202,21.953,2.30531
58.3202,21.953,2.30531
58.4229,21.9839,2.29908
58.4229,21.9839,2.29908
58.4229,21.9839,2.29908
58.4229,21.9839,2.29908
58.4229,21.9839,2.29908
58.5048,22.0081,2.29415
58.5048,22.0081,2.29415
58.5048,22.0081,2.29415
58.6678,22.0554,2.28446
58.6678,22.0554,2.28446
58.6678,22.0554,2.28446
58.7692,22.0842,2.27841
58.7692,22.0842,2.27841
58.8501,22.1067,2.27359
58.8501,22.1067,2.27359
58.9307,22.1289,2.26877
58.9307,22.1289,2.26877
58.9307,22.1289,2.26877
58.9307,22.1289,2.26877
58.9307,22.1289,2.26877
59.0811,22.1695,2.25983
59.0811,22.1695,2.25983
59.0811,22.1695,2.25983
59.0811,22.1695,2.25983
59.0811,22.1695,2.25983
59.2208,22.2061,2.25157
59.2208,22.2061,2.25157
59.32,22.2316,2.2457
59.32,22.2316,2.2457
59.32,22.2316,2.2457
59.3991,22.2516,2.241
59.3991,22.2516,2.241
59.3991,22.2516,2.241
59.4878,22.2736,2.23579
59.4878,22.2736,2.23579
59.5663,22.2927,2.23121
59.5663,22.2927,2.23121
59.6445,22.3115,2.22666
59.6445,22.3115,2.22666
59.6445,22.3115,2.22666
59.7419,22.3345,2.22102
59.7419,22.3345,2.22102
59.7419,22.3345,2.22102
59.8195,22.3525,2.21655
59.8195,22.3525,2.21655
59.8195,22.3525,2.21655
59.8195,22.3525,2.21655
59.8195,22.3525,2.21655
59.8195,22.3525,2.21655
59.9258,22.3766,2.21049
59.9258,22.3766,2.21049
59.9258,22.3766,2.21049
60.0984,22.4145,2.20063
60.0984,22.4145,2.20063
60.0984,22.4145,2.20063
60.0984,22.4145,2.20063
60.2222,22.4408,2.19352
60.2222,22.4408,2.19352
60.3074,22.4584,2.18864
60.3074,22.4584,2.18864
60.3074,22.4584,2.18864
60.3074,22.4584,2.18864
60.4111,22.4794,2.18278
60.4111,22.4794,2.18278
60.4955,22.496,2.17802
60.4955,22.496,2.17802
60.4955,22.496,2.17802
60.5702,22.5104,2.17381
60.5702,22.5104,2.17381
60.5702,22.5104,2.17381
60.5702,22.5104,2.17381
60.6909,22.5331,2.16706
60.6909,22.5331,2.16706
60.6909,22.5331,2.16706
60.6909,22.5331,2.16706
60.8017,22.5532,2.1609
60.8017,22.5532,2.1609
60.8017,22.5532,2.1609
60.9027,22.5709,2.15531
60.9027,22.5709,2.15531
60.9027,22.5709,2.15531
60.9939,22.5864,2.1503
60.9939,22.5864,2.1503
60.9939,22.5864,2.1503
61.0666,22.5984,2.14635
61.0666,22.5984,2.14635
61.139,22.61,2.14241
61.139,22.61,2.14241
61.2111,22.6213,2.1385
61.2111,22.6213,2.1385
61.2111,22.6213,2.1385
61.2111,22.6213,2.1385
61.2111,22.6213,2.1385
61.2111,22.6213,2.1385
61.3276,22.6389,2.13222
61.3276,22.6389,2.13222
61.3276,22.6389,2.13222
61.3276,22.6389,2.13222
61.4522,22.6568,2.12547
61.4522,22.6568,2.12547
61.4522,22.6568,2.12547
61.5406,22.6689,2.12063
61.5406,22.6689,2.12063
61.6198,22.6794,2.11628
61.6198,22.6794,2.11628
61.6198,22.6794,2.11628
61.6899,22.6883,2.11241
61.6899,22.6883,2.11241
61.6899,22.6883,2.11241
61.7858,22.7,2.10708
61.7858,22.7,2.10708
61.8552,22.7081,2.10323
61.8552,22.7081,2.10323
61.8552,22.7081,2.10323
61.8552,22.7081,2.10323
61.9415,22.7177,2.09843
61.9415,22.7177,2.09843
61.9415,22.7177,2.09843
61.9415,22.7177,2.09843
61.9415,22.7177,2.09843
62.1041,22.7346,2.08932
62.1041,22.7346,2.08932
62.1041,22.7346,2.08932
62.1806,22.7419,2.085
62.1806,22.7419,2.085
62.1806,22.7419,2.085
62.1806,22.7419,2.085
62.2735,22.7503,2.07973
62.2735,22.7503,2.07973
62.2735,22.7503,2.07973
62.3659,22.7581,2.07446
62.3659,22.7581,2.07446
62.3659,22.7581,2.07446
62.441,22.7641,2.0702
62.441,22.7641,2.0702
62.441,22.7641,2.0702
62.441,22.7641,2.0702
62.557,22.7725,2.06367
62.557,22.7725,2.06367
62.557,22.7725,2.06367
62.6311,22.7774,2.05946
62.6311,22.7774,2.05946
62.6311,22.7774,2.05946
62.6311,22.7774,2.05946
62.6311,22.7774,2.05946
62.6311,22.7774,2.05946
62.7128,22.7825,2.05477
62.7128,22.7825,2.05477
62.7128,22.7825,2.05477
62.8426,22.7896,2.04723
62.8426,22.7896,2.04723
62.9069,22.7927,2.04347
62.9069,22.7927,2.04347
62.9069,22.7927,2.04347
62.9069,22.7927,2.04347
62.9869,22.7962,2.03882
62.9869,22.7962,2.03882
62.9869,22.7962,2.03882
63.0742,22.7995,2.03375
63.0742,22.7995,2.03375
63.0742,22.7995,2.03375
63.1451,22.8019,2.02961
63.1451,22.8019,2.02961
63.1451,22.8019,2.02961
63.2545,22.8049,2.02311
63.2545,22.8049,2.02311
63.2545,22.8049,2.02311
63.2545,22.8049,2.02311
63.2545,22.8049,2.02311
63.3551,22.807,2.01711
63.3551,22.807,2.01711
63.4164,22.808,2.01343
63.4164,22.808,2.01343
63.4164,22.808,2.01343
63.4774,22.8088,2.00973
63.4774,22.8088,2.00973
63.4774,22.8088,2.00973
63.5456,22.8093,2.00556
63.5456,22.8093,2.00556
63.6057,22.8096,2.00185
63.6057,22.8096,2.00185
63.6057,22.8096,2.00185
63.6057,22.8096,2.00185
63.7026,22.8096,1.99584
63.7026,22.8096,1.99584
63.7026,22.8096,1.99584
63.7026,22.8096,1.99584
63.7984,22.809,1.98987
63.7984,22.809,1.98987
63.8569,22.8084,1.98621
63.8569,22.8084,1.98621
63.8569,22.8084,1.98621
63.9149,22.8076,1.98253
63.9149,22.8076,1.98253
63.9149,22.8076,1.98253
63.9149,22.8076,1.98253
63.9149,22.8076,1.98253
64.0154,22.8058,1.97603
64.0154,22.8058,1.97603
64.0154,22.8058,1.97603
64.0864,22.8042,1.97137
64.0864,22.8042,1.97137
64.0864,22.8042,1.97137
64.0864,22.8042,1.97137
64.0864,22.8042,1.97137
64.1847,22.8016,1.96481
64.1847,22.8016,1.96481
64.1847,22.8016,1.96481
64.1847,22.8016,1.96481
64.2818,22.7985,1.95814
64.2818,22.7985,1.95814
64.2818,22.7985,1.95814
64.3435,22.7963,1.95383
64.3435,22.7963,1.95383
64.4114,22.7937,1.94898
64.4114,22.7937,1.94898
64.4114,22.7937,1.94898
64.4114,22.7937,1.94898
64.4114,22.7937,1.94898
64.4921,22.7903,1.94317
64.4921,22.7903,1.94317
64.4921,22.7903,1.94317
64.5719,22.7867,1.93737
64.5719,22.7867,1.93737
64.6245,22.7842,1.93347
64.6245,22.7842,1.93347
64.6245,22.7842,1.93347
64.6832,22.7812,1.92902
64.6832,22.7812,1.92902
64.7349,22.7785,1.92503
64.7349,22.7785,1.92503
64.7349,22.7785,1.92503
64.7349,22.7785,1.92503
64.8118,22.7744,1.91903
64.8118,22.7744,1.91903
64.8625,22.7716,1.91502
